Pickup Area,"Popular Pickup Lat,Lon",Destination,"Popular Destination Lat, Lon",OSRM_distance_km_car,OSRM_distance_km_bike,diff_car,diff_bike,pickup_hex8,destination_hex8,pickup_hex8_lat,pickup_hex8_lon,destination_hex8_lat,destination_hex8_lon,pickup_area_name,dropoff_area_name
Agargaon,"23.778368928990123, 90.37892726054524",Asad Gate,"23.76003967622698, 90.37302587587926",3.98,3.98,,,883cf10c89fffff,883cf10c85fffff,23.775798383977737,90.37573446836544,23.76098885232925,90.37478125764486,"Agargaon, Sher-E-Bangla Nagar","Bangladesh National Parliament, Sher-E-Bangla Nagar"
Agargaon,"23.778368928990123, 90.37892726054524",Badda,"23.780568079273614, 90.42649619466724",8.7,8.7,,,883cf10c89fffff,883cf13941fffff,23.775798383977737,90.37573446836544,23.781636627099605,90.42880080426934,"Agargaon, Sher-E-Bangla Nagar","Adarsha Nagar, Badda"
Agargaon,"23.778368928990123, 90.37892726054524",Banani SuperMarket,"23.79350541605234, 90.40689722271105",8.36,8.36,,,883cf10c89fffff,883cf13b25fffff,23.775798383977737,90.37573446836544,23.78975453851014,90.40537278031884,"Agargaon, Sher-E-Bangla Nagar","Block G, Banani"
Agargaon,"23.778368928990123, 90.37892726054524",Banani Block J,"23.796668895469587, 90.40603147773179",8.15,8.15,,,883cf10c89fffff,883cf13b21fffff,23.775798383977737,90.37573446836544,23.797015608806998,90.41063144219832,"Agargaon, Sher-E-Bangla Nagar","Gulshan 2, Gulshan"
Agargaon,"23.778368928990123, 90.37892726054524",Bashundhara Block L,"23.820766766555288, 90.44883331554995",15.4,15.4,,,883cf10c89fffff,883cf13b17fffff,23.775798383977737,90.37573446836544,23.818223523141288,90.4455374080548,"Agargaon, Sher-E-Bangla Nagar","Block K, Bashundhara R/A"
Agargaon,"23.778368928990123, 90.37892726054524",Bashundhara City Mall,"23.75121557936337, 90.39070746794054",4.66,4.66,,,883cf10c89fffff,883cf10cbdfffff,23.775798383977737,90.37573446836544,23.753157519825887,90.3886449653357,"Agargaon, Sher-E-Bangla Nagar","Green Road, Panthapath"
Agargaon,"23.778368928990123, 90.37892726054524",Bashundhara Gate,"23.811875111391196, 90.4214912547236",14.55,14.55,,,883cf10c89fffff,883cf13b07fffff,23.775798383977737,90.37573446836544,23.811536226315752,90.42114981356382,"Agargaon, Sher-E-Bangla Nagar","Nadda, Kalachandpur"
Agargaon,"23.778368928990123, 90.37892726054524",Bosila,"23.755536214623834, 90.3561451998845",5.49,5.49,,,883cf10c89fffff,883cf10ce7fffff,23.775798383977737,90.37573446836544,23.75400792657669,90.3599650460391,"Agargaon, Sher-E-Bangla Nagar","Kedarabad Housing, Mohammadpur"
Agargaon,"23.778368928990123, 90.37892726054524",Brac University,"23.773372892644524, 90.42482029492592",8.66,8.66,,,883cf10c89fffff,883cf13945fffff,23.775798383977737,90.37573446836544,23.774375128911405,90.42354165830746,"Agargaon, Sher-E-Bangla Nagar","South Badda, Badda"
Agargaon,"23.778368928990123, 90.37892726054524",Chowdhuripara,"23.753676744513747, 90.41950780332495",8.21,8.21,,,883cf10c89fffff,883cf13965fffff,23.775798383977737,90.37573446836544,23.752301733648824,90.41732740857326,"Agargaon, Sher-E-Bangla Nagar","Chowdhury Para, Malibagh"
Agargaon,"23.778368928990123, 90.37892726054524",Dhaka College,"23.735731619622754, 90.38374921026826",7.19,7.19,,,883cf10c89fffff,883cf17649fffff,23.775798383977737,90.37573446836544,23.73834491222074,90.3876911389497,"Agargaon, Sher-E-Bangla Nagar","Elephant Road, New Market"
Agargaon,"23.778368928990123, 90.37892726054524",Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",4.37,4.37,,,883cf10c89fffff,883cf10cabfffff,23.775798383977737,90.37573446836544,23.753441586408567,90.37908471110562,"Agargaon, Sher-E-Bangla Nagar","Shukrabad, Dhanmondi 32"
Agargaon,"23.778368928990123, 90.37892726054524",Dhanmondi  Road 13A,"23.749643437271462, 90.36993975614091",6.13,6.13,,,883cf10c89fffff,883cf10ca9fffff,23.775798383977737,90.37573446836544,23.753725055313375,90.36952473783344,"Agargaon, Sher-E-Bangla Nagar","Block D, Lalmatia"
Agargaon,"23.778368928990123, 90.37892726054524",Dhanmondi Lake,"23.747590981285224, 90.37807190540613",5.66,5.66,,,883cf10c89fffff,883cf10ca1fffff,23.775798383977737,90.37573446836544,23.74617747845789,90.37382814567574,"Agargaon, Sher-E-Bangla Nagar","Residential Area, Dhanmondi"
Agargaon,"23.778368928990123, 90.37892726054524",Dhanmondi Road 5,"23.742494162158316, 90.38167325780455",5.95,5.95,,,883cf10c89fffff,883cf10ca3fffff,23.775798383977737,90.37573446836544,23.745893606275327,90.3833880048871,"Agargaon, Sher-E-Bangla Nagar","Residential Area, Dhanmondi"
Agargaon,"23.778368928990123, 90.37892726054524",East Rampura,"23.760466063044532, 90.42019006001247",6.47,6.47,,,883cf10c89fffff,883cf13961fffff,23.775798383977737,90.37573446836544,23.75956455674625,90.42258590147064,"Agargaon, Sher-E-Bangla Nagar","East Rampura, Rampura"
Agargaon,"23.778368928990123, 90.37892726054524",Gabtoli,"23.78375365953661, 90.34394491819548",6.17,6.17,,,883cf10c89fffff,883cf10c1bfffff,23.775798383977737,90.37573446836544,23.78418947258472,90.3427493651436,"Agargaon, Sher-E-Bangla Nagar","Bagbari, Gabtoli"
Agargaon,"23.778368928990123, 90.37892726054524",Gulshan 1,"23.782041809012444, 90.41583890444907",7.0,7.0,,,883cf10c89fffff,883cf1394dfffff,23.775798383977737,90.37573446836544,23.781922670213092,90.41923841308096,"Agargaon, Sher-E-Bangla Nagar","Gulshan 1, Gulshan"
Agargaon,"23.778368928990123, 90.37892726054524",Japan Garden City,"23.764672297272995, 90.35849825973594",4.32,4.32,,,883cf10c89fffff,883cf10ce1fffff,23.775798383977737,90.37573446836544,23.76155438552596,90.35566136491688,"Agargaon, Sher-E-Bangla Nagar","Mohammadia Housing Limited, Mohammadpur"
Agargaon,"23.778368928990123, 90.37892726054524",Kakrail,"23.7387925105459, 90.40645995663675",6.57,6.62,,,883cf10c89fffff,883cf1765dfffff,23.775798383977737,90.37573446836544,23.73777456938876,90.40681146990369,"Agargaon, Sher-E-Bangla Nagar","Kakrail, Ramna"
Agargaon,"23.778368928990123, 90.37892726054524",Linked Road,"23.74588618408847, 90.39368209492494",5.01,5.01,,,883cf10c89fffff,883cf10cb5fffff,23.775798383977737,90.37573446836544,23.745609136563264,90.39294814480824,"Agargaon, Sher-E-Bangla Nagar","Paribagh, Shahbagh"
Agargaon,"23.778368928990123, 90.37892726054524",Malibagh,"23.748206666885658, 90.41264211577844",7.31,7.31,,,883cf10c89fffff,883cf17659fffff,23.775798383977737,90.37573446836544,23.74503840440612,90.41206926469968,"Agargaon, Sher-E-Bangla Nagar","Mouchak Market, Malibagh"
Agargaon,"23.778368928990123, 90.37892726054524",Mohakhali,"23.777854677596434, 90.40604839490996",6.06,6.06,,,883cf10c89fffff,883cf10c91fffff,23.775798383977737,90.37573446836544,23.774946225704827,90.40441794294416,"Agargaon, Sher-E-Bangla Nagar","Dakkhinpara, Mohakhali"
Agargaon,"23.778368928990123, 90.37892726054524",Mohakhali DOHS,"23.78278751597978, 90.39544927255388",5.27,5.27,,,883cf10c89fffff,883cf10c99fffff,23.775798383977737,90.37573446836544,23.782492961011723,90.40011446771334,"Agargaon, Sher-E-Bangla Nagar","Block L, Banani"
Agargaon,"23.778368928990123, 90.37892726054524",Nabinagar Housing,"23.75914645303138, 90.34560142302898",6.16,6.16,,,883cf10c89fffff,883cf10cedfffff,23.775798383977737,90.37573446836544,23.76183625547636,90.34610184166168,"Agargaon, Sher-E-Bangla Nagar","Nabi Nagar Housing, Mohammadpur"
Agargaon,"23.778368928990123, 90.37892726054524",Nakhalpara,"23.770702222003415, 90.39587895540527",4.92,4.92,,,883cf10c89fffff,883cf10c95fffff,23.775798383977737,90.37573446836544,23.76768382991121,90.39915993441797,"Agargaon, Sher-E-Bangla Nagar","East Nakhalpara, Tejgaon"
Agargaon,"23.778368928990123, 90.37892726054524",Niketan,"23.773793555853857, 90.41078375783205",5.84,5.84,,,883cf10c89fffff,883cf10c93fffff,23.775798383977737,90.37573446836544,23.774660976459952,90.41397966107492,"Agargaon, Sher-E-Bangla Nagar","Gulshan 1, Gulshan"
Agargaon,"23.778368928990123, 90.37892726054524",Noor jahan Road,"23.760621916497936, 90.36176280206402",5.07,4.2,,,883cf10c89fffff,883cf10ce3fffff,23.775798383977737,90.37573446836544,23.76127191782245,90.36522117041784,"Agargaon, Sher-E-Bangla Nagar","Sher Shah Suri Road, Mohammadpur"
Agargaon,"23.778368928990123, 90.37892726054524",Satrasta,"23.75768943973771, 90.39889324889458",4.3,4.3,,,883cf10c89fffff,883cf10cbbfffff,23.775798383977737,90.37573446836544,23.76013606874753,90.40346320448252,"Agargaon, Sher-E-Bangla Nagar","Industrial Area, Tejgaon"
Agargaon,"23.778368928990123, 90.37892726054524",Uttara 11,"23.876169717607542, 90.38720611542203",13.57,13.57,,,883cf10c89fffff,883cf10581fffff,23.775798383977737,90.37573446836544,23.871874347009527,90.38671480562256,"Agargaon, Sher-E-Bangla Nagar",
Adabar,"23.773306970492246, 90.3547037547482",Ahsan Manzil,"23.708817214034582, 90.40605307282843",11.16,11.36,,,883cf10cc5fffff,883cf17605fffff,23.7763634986377,90.3566135570256,23.70814300261903,90.40490207721804,"Kallyanpur, Mirpur","Islampur, Sadarghat"
Adabar,"23.773306970492246, 90.3547037547482",Airport Railway Station,"23.85187216330197, 90.40808625149042",19.45,19.45,,,883cf10cc5fffff,883cf105b7fffff,23.7763634986377,90.3566135570256,23.84896931531486,90.4091931192449,"Kallyanpur, Mirpur","Hazrat Shahjalal International Airport, Kurmitola"
Adabar,"23.773306970492246, 90.3547037547482",AIUB Pocket Gate,"23.82101339617473, 90.42737688630989",19.03,19.03,,,883cf10cc5fffff,883cf13b03fffff,23.7763634986377,90.3566135570256,23.81879577278778,90.42640952294214,"Kallyanpur, Mirpur","Block C, Bashundhara R/A"
Adabar,"23.773306970492246, 90.3547037547482",Arambagh,"23.731760422431627, 90.41892331465192",10.64,10.64,,,883cf10cc5fffff,883cf17657fffff,23.7763634986377,90.3566135570256,23.72993788598881,90.42067468476998,"Kallyanpur, Mirpur","Arambagh, Motijheel"
Adabar,"23.773306970492246, 90.3547037547482",Azad Mosque (Dhanmondi),"23.723457876062444, 90.38910539637354",8.07,8.07,,,883cf10cc5fffff,883cf17645fffff,23.7763634986377,90.3566135570256,23.72353046472506,90.38673741136634,"Kallyanpur, Mirpur","Azimpur Yateem Khana, Lalbagh"
Adabar,"23.773306970492246, 90.3547037547482",Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",10.94,10.94,,,883cf10cc5fffff,883cf17655fffff,23.7763634986377,90.3566135570256,23.730224356130343,90.41111421491782,"Kallyanpur, Mirpur","Purana Paltan, Paltan"
Adabar,"23.773306970492246, 90.3547037547482",Banani SuperMarket,"23.79350541605234, 90.40689722271105",10.96,10.96,,,883cf10cc5fffff,883cf13b25fffff,23.7763634986377,90.3566135570256,23.78975453851014,90.40537278031884,"Kallyanpur, Mirpur","Block G, Banani"
Adabar,"23.773306970492246, 90.3547037547482",Banani Block J,"23.796668895469587, 90.40603147773179",10.75,10.75,,,883cf10cc5fffff,883cf13b21fffff,23.7763634986377,90.3566135570256,23.797015608806998,90.41063144219832,"Kallyanpur, Mirpur","Gulshan 2, Gulshan"
Adabar,"23.773306970492246, 90.3547037547482",Bangabandhu Sheikh Mujib Medical University (BSMMU),"23.738538737338253, 90.39536639492475",7.39,7.39,,,883cf10cc5fffff,883cf1764bfffff,23.7763634986377,90.3566135570256,23.738060039513314,90.3972511644559,"Kallyanpur, Mirpur","Shahbagh, Ramna"
Adabar,"23.773306970492246, 90.3547037547482",Bangabazar,"23.72371785638331, 90.4058524372524",9.47,9.47,,,883cf10cc5fffff,883cf17609fffff,23.7763634986377,90.3566135570256,23.72295970521749,90.40585672411808,"Kallyanpur, Mirpur","Siddique Bazar, Bangshal"
Adabar,"23.773306970492246, 90.3547037547482",Basabo,"23.74201426029004, 90.42840780452333",11.42,11.42,,,883cf10cc5fffff,883cf1392dfffff,23.7763634986377,90.3566135570256,23.744465281698748,90.43119150118908,"Kallyanpur, Mirpur","North Bashabo, Bashabo"
Adabar,"23.773306970492246, 90.3547037547482",Bashundhara Block A,"23.811377299032795, 90.42833436467546",16.61,16.61,,,883cf10cc5fffff,883cf13b39fffff,23.7763634986377,90.3566135570256,23.811250597369582,90.43071322327503,"Kallyanpur, Mirpur","Block E, Bashundhara R/A"
Adabar,"23.773306970492246, 90.3547037547482",Bashundhara City Mall,"23.75121557936337, 90.39070746794054",7.13,7.13,,,883cf10cc5fffff,883cf10cbdfffff,23.7763634986377,90.3566135570256,23.753157519825887,90.3886449653357,"Kallyanpur, Mirpur","Green Road, Panthapath"
Adabar,"23.773306970492246, 90.3547037547482",Bashundhara Gate,"23.811875111391196, 90.4214912547236",17.15,17.15,,,883cf10cc5fffff,883cf13b07fffff,23.7763634986377,90.3566135570256,23.811536226315752,90.42114981356382,"Kallyanpur, Mirpur","Nadda, Kalachandpur"
Adabar,"23.773306970492246, 90.3547037547482",Brac University,"23.773372892644524, 90.42482029492592",11.26,11.26,,,883cf10cc5fffff,883cf13945fffff,23.7763634986377,90.3566135570256,23.774375128911405,90.42354165830746,"Kallyanpur, Mirpur","South Badda, Badda"
Adabar,"23.773306970492246, 90.3547037547482",BUET,"23.726717170489835, 90.39263491266497",8.19,8.19,,,883cf10cc5fffff,883cf17641fffff,23.7763634986377,90.3566135570256,23.730795504536182,90.39199411325372,"Kallyanpur, Mirpur","Dhaka University, Shahbagh"
Adabar,"23.773306970492246, 90.3547037547482",Chandni Chawk Market,"23.733968595123564, 90.38483127181993",6.56,6.56,,,883cf10cc5fffff,883cf1764dfffff,23.7763634986377,90.3566135570256,23.731080182872358,90.38243448248184,"Kallyanpur, Mirpur","Azimpur, Lalbagh"
Adabar,"23.773306970492246, 90.3547037547482",Chowdhuripara,"23.753676744513747, 90.41950780332495",10.69,10.69,,,883cf10cc5fffff,883cf13965fffff,23.7763634986377,90.3566135570256,23.752301733648824,90.41732740857326,"Kallyanpur, Mirpur","Chowdhury Para, Malibagh"
Adabar,"23.773306970492246, 90.3547037547482",Curzon Hall,"23.72754625142948, 90.40189379492435",9.14,9.14,,,883cf10cc5fffff,883cf17643fffff,23.7763634986377,90.3566135570256,23.73051022896751,90.40155402423903,"Kallyanpur, Mirpur","High-court Area, Shahbagh"
Adabar,"23.773306970492246, 90.3547037547482",Dhaka College,"23.735731619622754, 90.38374921026826",7.15,7.15,,,883cf10cc5fffff,883cf17649fffff,23.7763634986377,90.3566135570256,23.73834491222074,90.3876911389497,"Kallyanpur, Mirpur","Elephant Road, New Market"
Adabar,"23.773306970492246, 90.3547037547482",Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",8.74,8.74,,,883cf10cc5fffff,883cf17647fffff,23.7763634986377,90.3566135570256,23.72324538351322,90.39629692775954,"Kallyanpur, Mirpur","Bakshi Bazar, Old Dhaka"
Adabar,"23.773306970492246, 90.3547037547482",Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",4.64,4.64,,,883cf10cc5fffff,883cf10cabfffff,23.7763634986377,90.3566135570256,23.753441586408567,90.37908471110562,"Kallyanpur, Mirpur","Shukrabad, Dhanmondi 32"
Adabar,"23.773306970492246, 90.3547037547482",Dhanmondi  Road 13A,"23.749643437271462, 90.36993975614091",3.62,3.62,,,883cf10cc5fffff,883cf10ca9fffff,23.7763634986377,90.3566135570256,23.753725055313375,90.36952473783344,"Kallyanpur, Mirpur","Block D, Lalmatia"
Adabar,"23.773306970492246, 90.3547037547482",Dhanmondi Lake,"23.747590981285224, 90.37807190540613",4.87,4.87,,,883cf10cc5fffff,883cf10ca1fffff,23.7763634986377,90.3566135570256,23.74617747845789,90.37382814567574,"Kallyanpur, Mirpur","Residential Area, Dhanmondi"
Adabar,"23.773306970492246, 90.3547037547482",Dhanmondi Road 2,"23.739141333933283, 90.38122386493468",6.89,6.89,,,883cf10cc5fffff,883cf10ca7fffff,23.7763634986377,90.3566135570256,23.738629187547115,90.37813139390512,"Kallyanpur, Mirpur","Residential Area, Dhanmondi"
Adabar,"23.773306970492246, 90.3547037547482",Dhanmondi Road 5,"23.742494162158316, 90.38167325780455",5.97,5.97,,,883cf10cc5fffff,883cf10ca3fffff,23.7763634986377,90.3566135570256,23.745893606275327,90.3833880048871,"Kallyanpur, Mirpur","Residential Area, Dhanmondi"
Adabar,"23.773306970492246, 90.3547037547482",Golapbagh,"23.718521712715287, 90.42874810241406",12.58,12.58,,,883cf10cc5fffff,883cf17615fffff,23.7763634986377,90.3566135570256,23.71483451582931,90.42927946437668,"Kallyanpur, Mirpur","Brammonchiron, Sayedabad"
Adabar,"23.773306970492246, 90.3547037547482",Gulshan 1,"23.782041809012444, 90.41583890444907",9.6,9.6,,,883cf10cc5fffff,883cf1394dfffff,23.7763634986377,90.3566135570256,23.781922670213092,90.41923841308096,"Kallyanpur, Mirpur","Gulshan 1, Gulshan"
Adabar,"23.773306970492246, 90.3547037547482",Hatirjheel,"23.76902204182111, 90.42262363725398",10.03,10.03,,,883cf10cc5fffff,883cf13969fffff,23.7763634986377,90.3566135570256,23.767113123665496,90.41828286133764,"Kallyanpur, Mirpur","Ulon, Rampura"
Adabar,"23.773306970492246, 90.3547037547482",Ittefaq Mor,"23.721547707395114, 90.42111636584217",11.96,11.96,,,883cf10cc5fffff,883cf1761dfffff,23.7763634986377,90.3566135570256,23.722386557230863,90.42497715465107,"Kallyanpur, Mirpur","Gopibag, Tikatuli"
Adabar,"23.773306970492246, 90.3547037547482",Japan Garden City,"23.764672297272995, 90.35849825973594",1.46,1.46,,,883cf10cc5fffff,883cf10ce1fffff,23.7763634986377,90.3566135570256,23.76155438552596,90.35566136491688,"Kallyanpur, Mirpur","Mohammadia Housing Limited, Mohammadpur"
Adabar,"23.773306970492246, 90.3547037547482",Kalshi,"23.823541313441375, 90.37015398606336",9.29,9.29,,,883cf10cc5fffff,883cf10e95fffff,23.7763634986377,90.3566135570256,23.820498138773115,90.36903256848696,"Kallyanpur, Mirpur","Block B, Mirpur 11"
Adabar,"23.773306970492246, 90.3547037547482",Le Meridian,"23.836505783720128, 90.41820316827958",14.76,14.76,,,883cf10cc5fffff,883cf13b55fffff,23.7763634986377,90.3566135570256,23.833883976460815,90.41780164148742,"Kallyanpur, Mirpur","Nikunja 2, Nikunja"
Adabar,"23.773306970492246, 90.3547037547482",Linked Road,"23.74588618408847, 90.39368209492494",7.48,7.48,,,883cf10cc5fffff,883cf10cb5fffff,23.7763634986377,90.3566135570256,23.745609136563264,90.39294814480824,"Kallyanpur, Mirpur","Paribagh, Shahbagh"
Adabar,"23.773306970492246, 90.3547037547482",Madani Avenue,"23.796522119458537, 90.41892630380953",11.91,11.91,,,883cf10cc5fffff,883cf13b23fffff,23.7763634986377,90.3566135570256,23.796730371644948,90.42019406381806,"Kallyanpur, Mirpur","Madani Avenue Baridhara, Notun Bazar"
Adabar,"23.773306970492246, 90.3547037547482",Malibagh,"23.748206666885658, 90.41264211577844",9.78,9.78,,,883cf10cc5fffff,883cf17659fffff,23.7763634986377,90.3566135570256,23.74503840440612,90.41206926469968,"Kallyanpur, Mirpur","Mouchak Market, Malibagh"
Adabar,"23.773306970492246, 90.3547037547482",Mirpur 1,"23.799924575462516, 90.35540223205751",4.01,4.01,,,883cf10cc5fffff,883cf10ea3fffff,23.7763634986377,90.3566135570256,23.79871445856369,90.35326159654096,"Kallyanpur, Mirpur","Block F, Mirpur 1"
Adabar,"23.773306970492246, 90.3547037547482",Mirpur 10,"23.80719467382045, 90.36908602159754",6.83,6.83,,,883cf10cc5fffff,883cf10eb1fffff,23.7763634986377,90.3566135570256,23.80569435248921,90.36807957086396,"Kallyanpur, Mirpur","Folpotti, Mirpur 10"
Adabar,"23.773306970492246, 90.3547037547482",Mirpur 12,"23.82880505133161, 90.36427498908792",10.27,10.27,,,883cf10cc5fffff,883cf10e9dfffff,23.7763634986377,90.3566135570256,23.82804017665585,90.3647280201902,"Kallyanpur, Mirpur","Block A, Mirpur 12"
Adabar,"23.773306970492246, 90.3547037547482",Mirpur 13,"23.81020599380865, 90.37763021591611",8.0,8.0,,,883cf10cc5fffff,883cf10ebbfffff,23.7763634986377,90.3566135570256,23.812955384464225,90.37333695714358,"Kallyanpur, Mirpur","Block D, Mirpur 10"
