Pickup Area,"Popular Pickup Lat,Lon",Destination,"Popular Destination Lat, Lon",OSRM_distance_km_car,OSRM_distance_km_bike,diff_car,diff_bike
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Tajmahal Road,"23.76483026537131, 90.36213213725384",7.43,7.43,,
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Technical,"23.78149787280003, 90.35246112771259",10.26,10.26,,
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Tejgaon Industrial Area,"23.760019431424492, 90.39129990553859",4.32,4.32,,
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Tejturi Bazar,"23.75623497189328, 90.39215451399026",4.56,4.56,,
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Town Hall,"23.759739816492644, 90.36581120314878",7.13,7.13,,
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Ulon,"23.763986452595397, 90.41828430393944",5.98,5.98,,
Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",Wari,"23.717804321750464, 90.41799751045865",4.14,4.22,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",4.35,4.35,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi  Road 13A,"23.749643437271462, 90.36993975614091",4.67,4.67,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Lake,"23.747590981285224, 90.37807190540613",3.94,3.94,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 12,"23.752334369903934, 90.3759494331688",4.32,4.32,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 12A,"23.74689134102291, 90.37733359846021",3.84,3.84,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 14,"23.754456430984828, 90.37560027637075",4.47,4.47,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 14A,"23.750198566679202, 90.36920123869305",5.81,5.81,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 15,"23.75514495125052, 90.37519521715127",4.58,4.58,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 15A,"23.7523255680022, 90.37084019234493",5.49,5.49,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 16,"23.755538568281132, 90.37390856255229",4.78,4.78,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 17,"23.7566549013045, 90.37449320159928",4.73,4.73,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 5,"23.742494162158316, 90.38167325780455",2.74,2.74,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 6,"23.743570598059737, 90.38166461098089",2.83,2.83,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 6A,"23.743988360857468, 90.37640997726535",3.82,3.82,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 7,"23.744607450679176, 90.38152626163901",2.93,2.93,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 7A,"23.743207063518906, 90.37289655055329",3.72,3.72,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 8,"23.74539893567319, 90.3822698893515",3.1,3.1,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 8A,"23.74399744568268, 90.37228120463195",3.84,3.84,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 9,"23.74655449516206, 90.38038487956058",3.18,3.18,,
Dhaka University,"23.73409560015957, 90.39294665259638",Dhanmondi Road 9A,"23.7453419928271, 90.37268812693476",4.09,4.09,,
Dhaka University,"23.73409560015957, 90.39294665259638",DIT Project,"23.773401431652626, 90.42539669118638",6.94,6.94,,
Dhaka University,"23.73409560015957, 90.39294665259638",Donia,"23.70373276674018, 90.44888702333212",7.28,7.33,,
Dhaka University,"23.73409560015957, 90.39294665259638",East Rampura,"23.760466063044532, 90.42019006001247",5.71,5.71,,
Dhaka University,"23.73409560015957, 90.39294665259638",East West University,"23.768805486749752, 90.42546167958218",8.43,8.43,,
Dhaka University,"23.73409560015957, 90.39294665259638",New Eskaton,"23.74718832521819, 90.39926359648726",5.21,5.21,,
Dhaka University,"23.73409560015957, 90.39294665259638",Evercare Hospital,"23.810482241984165, 90.43129699095799",16.0,16.0,,
Dhaka University,"23.73409560015957, 90.39294665259638",Fakirapool,"23.732659171031635, 90.41697754122195",3.63,3.63,,
Dhaka University,"23.73409560015957, 90.39294665259638",Farmgate,"23.756173521829375, 90.38704401820739",3.87,3.87,,
Dhaka University,"23.73409560015957, 90.39294665259638",Gabtoli,"23.78375365953661, 90.34394491819548",11.42,11.42,,
Dhaka University,"23.73409560015957, 90.39294665259638",Golapbagh,"23.718521712715287, 90.42874810241406",5.31,5.31,,
Dhaka University,"23.73409560015957, 90.39294665259638",Green Road,"23.74918962367928, 90.38642243725327",3.39,3.39,,
Dhaka University,"23.73409560015957, 90.39294665259638",Gulshan 1,"23.782041809012444, 90.41583890444907",7.63,7.63,,
Dhaka University,"23.73409560015957, 90.39294665259638",Holy Family Red Crescent Hospital,"23.746813031560038, 90.40315885286346",2.7,2.7,,
Dhaka University,"23.73409560015957, 90.39294665259638",Jagannath University,"23.708881117200264, 90.41038871597911",4.37,4.37,,
Dhaka University,"23.73409560015957, 90.39294665259638",Japan Garden City,"23.764672297272995, 90.35849825973594",7.39,7.39,,
Dhaka University,"23.73409560015957, 90.39294665259638",Jatrabari,"23.711063418981738, 90.43385801072442",5.56,5.7,,
Dhaka University,"23.73409560015957, 90.39294665259638",Kakrail,"23.7387925105459, 90.40645995663675",2.81,2.86,,
Dhaka University,"23.73409560015957, 90.39294665259638",Kalabagan,"23.74959719710081, 90.3830759033639",3.85,3.85,,
Dhaka University,"23.73409560015957, 90.39294665259638",Kamal Ataturk,"23.794078210371698, 90.40521536212151",9.43,9.43,,
Dhaka University,"23.73409560015957, 90.39294665259638",Kamalapur,"23.733821343489772, 90.42606349885396",5.18,5.18,,
Dhaka University,"23.73409560015957, 90.39294665259638",Karwan Bazar,"23.75238303755729, 90.39412694572513",2.85,2.85,,
Dhaka University,"23.73409560015957, 90.39294665259638",Khilgaon,"23.75084886751309, 90.42072538370277",5.66,5.66,,
Dhaka University,"23.73409560015957, 90.39294665259638",Kuril,"23.819103914136477, 90.42182338455416",13.88,13.88,,
Dhaka University,"23.73409560015957, 90.39294665259638",Lalmatia,"23.756310855321406, 90.36826726840225",5.79,5.79,,
Dhaka University,"23.73409560015957, 90.39294665259638",Malibagh,"23.748206666885658, 90.41264211577844",4.55,4.55,,
Dhaka University,"23.73409560015957, 90.39294665259638",Moghbazar,"23.749429419450692, 90.40863148744401",3.4,3.4,,
Dhaka University,"23.73409560015957, 90.39294665259638",Mohakhali,"23.777854677596434, 90.40604839490996",6.96,6.96,,
Dhaka University,"23.73409560015957, 90.39294665259638",Mohakhali Bus Stand,"23.772266301739617, 90.40155305511783",7.64,7.64,,
Dhaka University,"23.73409560015957, 90.39294665259638",Mohakhali DOHS,"23.78278751597978, 90.39544927255388",6.85,6.85,,
Dhaka University,"23.73409560015957, 90.39294665259638",Mohammadia Housing Society,"23.763101301949316, 90.35556289470746",7.65,7.65,,
Dhaka University,"23.73409560015957, 90.39294665259638",Mohammadpur,"23.7663733521534, 90.35838993349377",7.57,7.57,,
Dhaka University,"23.73409560015957, 90.39294665259638",Motijheel,"23.73295803071134, 90.41707926909248",3.64,3.64,,
Dhaka University,"23.73409560015957, 90.39294665259638",Nabinagar Housing,"23.75914645303138, 90.34560142302898",8.6,8.6,,
Dhaka University,"23.73409560015957, 90.39294665259638",Narinda,"23.710683127844753, 90.4205271484302",4.81,4.81,,
Dhaka University,"23.73409560015957, 90.39294665259638",Niketan,"23.773793555853857, 90.41078375783205",6.74,6.74,,
Dhaka University,"23.73409560015957, 90.39294665259638",Noor jahan Road,"23.760621916497936, 90.36176280206402",7.51,7.0,,
Dhaka University,"23.73409560015957, 90.39294665259638",North South University,"23.815277538796973, 90.42547076424017",15.51,15.51,,
Dhaka University,"23.73409560015957, 90.39294665259638",Police Plaza,"23.774242477535278, 90.41598794811036",6.68,6.68,,
Dhaka University,"23.73409560015957, 90.39294665259638",Postogola,"23.693064987141877, 90.43013918400378",8.65,8.65,,
Dhaka University,"23.73409560015957, 90.39294665259638",Press Club,"23.709590036781186, 90.42796922218056",5.65,5.68,,
Dhaka University,"23.73409560015957, 90.39294665259638",Rampura,"23.760873486392178, 90.42061036978188",5.76,5.76,,
Dhaka University,"23.73409560015957, 90.39294665259638",Rayer bazar,"23.743521887504897, 90.36167622278728",5.43,5.43,,
Dhaka University,"23.73409560015957, 90.39294665259638",Sadarghat,"23.704920230821113, 90.41629392880428",5.17,5.17,,
Dhaka University,"23.73409560015957, 90.39294665259638",Sayedabad Bus Terminal,"23.715618121965, 90.42757510973425",5.17,5.17,,
Dhaka University,"23.73409560015957, 90.39294665259638",Shahidbagh,"23.742568085752026, 90.42000928276717",4.68,4.62,,
Dhaka University,"23.73409560015957, 90.39294665259638",Shahjadpur,"23.791699886032266, 90.42491413547074",12.03,12.03,,
Dhaka University,"23.73409560015957, 90.39294665259638",Shahjahanpur,"23.744426914931378, 90.42353959302136",4.98,4.89,,
Dhaka University,"23.73409560015957, 90.39294665259638",Shankar,"23.750878640826883, 90.36846011026877",5.67,5.67,,
Dhaka University,"23.73409560015957, 90.39294665259638",Shantibagh,"23.74526768465952, 90.41855520857388",3.92,5.87,,
Dhaka University,"23.73409560015957, 90.39294665259638",Shapla Chattar,"23.726744038603808, 90.42164096026795",3.84,3.84,,
Dhaka University,"23.73409560015957, 90.39294665259638",Shegunbagicha,"23.73366168283537, 90.40729600827689",2.65,2.65,,
Dhaka University,"23.73409560015957, 90.39294665259638",Shishu Hospital,"23.774720021541565, 90.3696989138121",9.12,9.12,,
Dhaka University,"23.73409560015957, 90.39294665259638",Shobujbagh,"23.738909741056833, 90.42960696421137",6.38,6.38,,
Dhaka University,"23.73409560015957, 90.39294665259638",Shyamoli,"23.77090557917849, 90.36384806528564",7.23,7.23,,
Dhaka University,"23.73409560015957, 90.39294665259638",Shyamoli Square,"23.77483882749372, 90.36544631026956",8.0,8.0,,
Dhaka University,"23.73409560015957, 90.39294665259638",Square Hospital,"23.75311200932124, 90.381378314238",3.81,3.81,,
Dhaka University,"23.73409560015957, 90.39294665259638",Sutrapur,"23.712143135744196, 90.41996290601092",4.73,4.79,,
Dhaka University,"23.73409560015957, 90.39294665259638",Tajmahal Road,"23.76483026537131, 90.36213213725384",6.88,6.88,,
Dhaka University,"23.73409560015957, 90.39294665259638",Tejturi Bazar,"23.75623497189328, 90.39215451399026",4.01,4.01,,
Dhaka University,"23.73409560015957, 90.39294665259638",Town Hall,"23.759739816492644, 90.36581120314878",6.58,6.58,,
Dhaka University,"23.73409560015957, 90.39294665259638",Wari,"23.717804321750464, 90.41799751045865",4.9,4.98,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",4.04,4.04,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi  Road 13A,"23.749643437271462, 90.36993975614091",4.62,4.62,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Lake,"23.747590981285224, 90.37807190540613",3.9,3.9,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 12,"23.752334369903934, 90.3759494331688",4.0,4.0,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 12A,"23.74689134102291, 90.37733359846021",3.8,3.8,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 14,"23.754456430984828, 90.37560027637075",4.16,4.16,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 14A,"23.750198566679202, 90.36920123869305",5.02,5.02,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 15,"23.75514495125052, 90.37519521715127",4.27,4.27,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 15A,"23.7523255680022, 90.37084019234493",4.72,4.72,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 16,"23.755538568281132, 90.37390856255229",4.47,4.47,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 17,"23.7566549013045, 90.37449320159928",4.42,4.42,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 2,"23.739141333933283, 90.38122386493468",2.47,2.47,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 1,"23.738720578214433, 90.38240235737894",2.71,2.71,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 3,"23.739812239033704, 90.37920861477238",2.78,2.78,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 3A,"23.74022477236035, 90.37627927191252",3.31,3.31,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 4,"23.741346481708497, 90.38134467810198",2.64,2.64,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 4A,"23.741165859122525, 90.37563143647237",3.92,3.92,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 5,"23.742494162158316, 90.38167325780455",2.7,2.7,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 5A,"23.74186200111996, 90.37533568551056",3.84,3.84,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 6,"23.743570598059737, 90.38166461098089",2.79,2.79,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 6A,"23.743988360857468, 90.37640997726535",3.78,3.78,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 7,"23.744607450679176, 90.38152626163901",2.89,2.89,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 7A,"23.743207063518906, 90.37289655055329",3.67,3.67,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 8,"23.74539893567319, 90.3822698893515",3.06,3.06,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 8A,"23.74399744568268, 90.37228120463195",3.79,3.79,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 9,"23.74655449516206, 90.38038487956058",3.14,3.14,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Dhanmondi Road 9A,"23.7453419928271, 90.37268812693476",4.05,4.05,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",DIT Project,"23.773401431652626, 90.42539669118638",8.48,8.48,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",East West University,"23.768805486749752, 90.42546167958218",9.96,9.96,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",New Eskaton,"23.74718832521819, 90.39926359648726",6.58,6.58,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Fakirapool,"23.732659171031635, 90.41697754122195",4.19,4.19,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Farmgate,"23.756173521829375, 90.38704401820739",5.47,5.47,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Gabtoli,"23.78375365953661, 90.34394491819548",10.32,10.32,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Golapbagh,"23.718521712715287, 90.42874810241406",5.24,5.24,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Green Road,"23.74918962367928, 90.38642243725327",3.57,3.57,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Gulshan 1,"23.782041809012444, 90.41583890444907",9.23,9.23,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Gulshan 2,"23.79478879910383, 90.41424260763533",11.37,11.37,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Holy Family Red Crescent Hospital,"23.746813031560038, 90.40315885286346",4.3,4.3,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Ittefaq Mor,"23.721547707395114, 90.42111636584217",5.02,5.02,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Jagannath University,"23.708881117200264, 90.41038871597911",3.72,3.72,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Japan Garden City,"23.764672297272995, 90.35849825973594",6.92,6.92,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Jatrabari,"23.711063418981738, 90.43385801072442",5.49,5.62,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Jigatola Bus Stand,"23.73937912489636, 90.37534962713546",3.14,3.14,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Kakrail,"23.7387925105459, 90.40645995663675",3.8,3.85,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Kalabagan,"23.74959719710081, 90.3830759033639",3.64,3.64,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Kamal Ataturk,"23.794078210371698, 90.40521536212151",11.03,11.03,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Karwan Bazar,"23.75238303755729, 90.39412694572513",4.45,4.45,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Khilgaon,"23.75084886751309, 90.42072538370277",6.89,6.89,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Kuril,"23.819103914136477, 90.42182338455416",15.48,15.48,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Labaid Gulshan,"23.79568677446299, 90.41290757246027",11.37,11.37,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Lalmatia,"23.756310855321406, 90.36826726840225",5.22,5.22,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Linked Road,"23.74588618408847, 90.39368209492494",3.8,3.8,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Madani Avenue,"23.796522119458537, 90.41892630380953",11.88,11.88,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Malibagh,"23.748206666885658, 90.41264211577844",5.8,5.8,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Moghbazar,"23.749429419450692, 90.40863148744401",5.0,5.0,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Mohakhali,"23.777854677596434, 90.40604839490996",8.56,8.56,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Mohakhali Bus Stand,"23.772266301739617, 90.40155305511783",9.24,9.24,,
Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",Mohakhali DOHS,"23.78278751597978, 90.39544927255388",8.45,8.45,,
