pickup_hex_9,dropoff_hex_9,ride_count
893cf1396abffff,893cf13b277ffff,2
893cf1392dbffff,893cf10c91bffff,2
893cf176567ffff,893cf10ca9bffff,2
893cf1396afffff,893cf10c953ffff,2
893cf176563ffff,893cf10c937ffff,2
893cf105eb7ffff,893cf13b4d3ffff,2
893cf1392d3ffff,893cf13b2a7ffff,2
893cf176563ffff,893cf10ca0bffff,2
893cf1396afffff,893cf10c927ffff,2
893cf10cd13ffff,893cf176453ffff,2
893cf1396afffff,893cf10c91bffff,2
893cf10cd17ffff,893cf10e983ffff,2
893cf13b25bffff,893cf176087ffff,2
893cf176563ffff,893cf10ca9bffff,2
893cf1392d3ffff,893cf176333ffff,2
893cf1392d3ffff,893cf176367ffff,2
893cf13b25bffff,893cf1760afffff,2
893cf10cd17ffff,893cf105953ffff,2
893cf13b25bffff,893cf1761cbffff,2
893cf176563ffff,893cf10cc6bffff,2
893cf105eabffff,893cf13a6a7ffff,2
893cf1396afffff,893cf10c8c3ffff,2
893cf10cd13ffff,893cf13b227ffff,2
893cf1392d3ffff,893cf10d9abffff,2
893cf106593ffff,893cf1a1387ffff,2
893cf17655bffff,893cf176e57ffff,2
893cf10655bffff,893cf10e457ffff,2
893cf17655bffff,893cf176e63ffff,2
893cf10651bffff,893cf105d4fffff,2
893cf1392d3ffff,893cf10ea63ffff,2
893cf176563ffff,893cf10c913ffff,2
893cf1396afffff,893cf10c9d7ffff,2
893cf1392d3ffff,893cf13941bffff,2
893cf1396afffff,893cf10c98bffff,2
893cf1396afffff,893cf10c983ffff,2
893cf1396afffff,893cf10c97bffff,2
893cf13b35bffff,893cf13b693ffff,2
893cf106187ffff,893cf10c8d3ffff,2
893cf1392d3ffff,893cf13b153ffff,2
893cf1392d3ffff,893cf13b22fffff,2
893cf1396afffff,893cf10ca07ffff,2
893cf176563ffff,893cf139493ffff,2
893cf176563ffff,893cf1394dbffff,2
893cf13b35bffff,893cf139637ffff,2
893cf13b35bffff,893cf13961bffff,2
893cf176563ffff,893cf1396b3ffff,2
893cf13b35bffff,893cf1394dbffff,2
893cf1396abffff,893cf1764a3ffff,2
893cf105eabffff,893cf104e53ffff,2
893cf1396abffff,893cf176e47ffff,2
893cf1396abffff,893cf176493ffff,2
893cf105eabffff,893cf104e1bffff,2
893cf10ce67ffff,893cf10cbcfffff,2
893cf176563ffff,893cf13b21bffff,2
893cf105eabffff,893cf104acfffff,2
893cf10ce67ffff,893cf10cbcbffff,2
893cf13b25bffff,893cf176553ffff,2
893cf176563ffff,893cf13b257ffff,2
893cf176563ffff,893cf13b35bffff,2
893cf105eabffff,893cf104e47ffff,2
893cf1396abffff,893cf1769c3ffff,2
893cf13b25bffff,893cf176453ffff,2
893cf1392d3ffff,893cf1764d7ffff,2
893cf13b35bffff,893cf13b147ffff,2
893cf1392d3ffff,893cf176557ffff,2
893cf1392d3ffff,893cf17659bffff,2
893cf13b25bffff,893cf176483ffff,2
893cf105eabffff,893cf1071c7ffff,2
893cf176563ffff,893cf10d9afffff,2
893cf10cd17ffff,893cf10cbc3ffff,2
893cf105eabffff,893cf106a43ffff,2
893cf105eabffff,893cf105d47ffff,2
893cf105eabffff,893cf105b8bffff,2
893cf176563ffff,893cf139413ffff,2
893cf105eabffff,893cf105b73ffff,2
893cf105eabffff,893cf105b13ffff,2
893cf105eabffff,893cf1059dbffff,2
893cf1392d7ffff,893cf10c977ffff,2
893cf105eabffff,893cf10594bffff,2
893cf1392d3ffff,893cf176e0bffff,2
893cf176553ffff,893cf105b7bffff,2
893cf1392bbffff,893cf13948fffff,2
893cf13b373ffff,893cf176283ffff,2
893cf1396b3ffff,893cf13b143ffff,2
893cf13b25bffff,893cf10e95bffff,2
893cf10cd0bffff,893cf105b03ffff,2
893cf1396b3ffff,893cf13b06bffff,2
893cf10c1a3ffff,893cf105d4fffff,2
893cf176557ffff,893cf139657ffff,2
893cf10c1a3ffff,893cf105837ffff,2
893cf176553ffff,893cf10c977ffff,2
893cf13b373ffff,893cf17609bffff,2
893cf10c193ffff,893cf10ea23ffff,2
893cf13b373ffff,893cf17608bffff,2
893cf1392bbffff,893cf13b3dbffff,2
893cf1396b3ffff,893cf13b02bffff,2
893cf176553ffff,893cf10c9d7ffff,2
893cf13b25bffff,893cf10e9cfffff,2
893cf176553ffff,893cf10c91bffff,2
893cf1396b3ffff,893cf13b2cfffff,2
893cf1392bbffff,893cf10c9dbffff,2
893cf1392bbffff,893cf10ca1bffff,2
893cf1396b3ffff,893cf13b267ffff,2
893cf1396b3ffff,893cf13b253ffff,2
893cf17654fffff,893cf17649bffff,2
893cf1392bbffff,893cf10cb57ffff,2
893cf10c1a3ffff,893cf10cc67ffff,2
893cf10ce6fffff,893cf13b25bffff,2
893cf1392bbffff,893cf10cbd7ffff,2
893cf10c1a3ffff,893cf10cbcbffff,2
893cf17654fffff,893cf1769c3ffff,2
893cf10c1a3ffff,893cf10caafffff,2
893cf10c1a3ffff,893cf10ca63ffff,2
893cf1396b3ffff,893cf13b233ffff,2
893cf17654fffff,893cf176e4bffff,2
893cf10c1a3ffff,893cf10c99bffff,2
893cf176553ffff,893cf105043ffff,2
893cf1392bbffff,893cf10cb8fffff,2
893cf176553ffff,893cf10cbb3ffff,2
893cf10c167ffff,893cf17607bffff,2
893cf1392bbffff,893cf1764bbffff,2
893cf176553ffff,893cf10cc6bffff,2
893cf10cd0bffff,893cf10c9d7ffff,2
893cf1396b3ffff,893cf1394cbffff,2
893cf13b373ffff,893cf13b393ffff,2
893cf10ce6fffff,893cf13960fffff,2
893cf176553ffff,893cf10ca27ffff,2
893cf10cd0bffff,893cf10caafffff,2
893cf10cd0bffff,893cf10cb2fffff,2
893cf10c12fffff,893cf13b23bffff,2
893cf10c12fffff,893cf10eb03ffff,2
893cf1396b3ffff,893cf10eb1bffff,2
893cf10cd0bffff,893cf10cbcfffff,2
893cf176553ffff,893cf1392afffff,2
893cf13b25bffff,893cf10ebbbffff,2
893cf1392c3ffff,893cf10ca73ffff,2
893cf1396b3ffff,893cf139217ffff,2
893cf10c16fffff,893cf1761c7ffff,2
893cf176553ffff,893cf10ca2fffff,2
893cf10c16fffff,893cf13b057ffff,2
893cf1396b3ffff,893cf13b007ffff,2
893cf1392bbffff,893cf1760bbffff,2
893cf10cd0bffff,893cf10c937ffff,2
893cf176553ffff,893cf10ca73ffff,2
893cf10c16fffff,893cf10e983ffff,2
893cf176553ffff,893cf10ca87ffff,2
893cf176553ffff,893cf10cb73ffff,2
893cf10c16fffff,893cf10cb4bffff,2
893cf1392bbffff,893cf176187ffff,2
893cf10c16fffff,893cf10ca7bffff,2
893cf176553ffff,893cf10cab3ffff,2
893cf1396b3ffff,893cf1396a3ffff,2
893cf176553ffff,893cf10cb47ffff,2
893cf10cd0bffff,893cf10c977ffff,2
893cf1392bbffff,893cf1763b3ffff,2
893cf10c16bffff,893cf13b2b7ffff,2
893cf13b373ffff,893cf13b6b3ffff,2
893cf10ce73ffff,893cf10584fffff,2
893cf1396b3ffff,893cf176313ffff,2
893cf1392b3ffff,893cf10c92fffff,2
893cf13b377ffff,893cf10eb47ffff,2
893cf10c1a7ffff,893cf176513ffff,2
893cf17654fffff,893cf10ca33ffff,2
893cf1396b3ffff,893cf1761c7ffff,2
893cf1392b3ffff,893cf10c98bffff,2
893cf10ce6fffff,893cf176087ffff,2
893cf10c1a7ffff,893cf13b24bffff,2
893cf13b25bffff,893cf10ce63ffff,2
893cf10cd07ffff,893cf10cb93ffff,2
893cf10ce6fffff,893cf176423ffff,2
893cf10c1a7ffff,893cf10eb27ffff,2
893cf10ce6fffff,893cf176193ffff,2
893cf17654fffff,893cf10cc8fffff,2
893cf1392b3ffff,893cf10cb47ffff,2
893cf17654fffff,893cf10ce27ffff,2
893cf1396b3ffff,893cf1761bbffff,2
893cf17654bffff,893cf176143ffff,2
893cf10c1afffff,893cf10e91bffff,2
893cf10cd03ffff,893cf1764d7ffff,2
893cf1392abffff,893cf1394dbffff,2
893cf1396b3ffff,893cf176417ffff,2
893cf1396b3ffff,893cf176407ffff,2
893cf1392afffff,893cf10c993ffff,2
893cf17654bffff,893cf17665bffff,2
893cf10c1afffff,893cf10c91bffff,2
893cf13b25bffff,893cf10cc67ffff,2
893cf10ce73ffff,893cf10c1afffff,2
893cf10c1afffff,893cf10cc27ffff,2
893cf1392afffff,893cf13b2a3ffff,2
893cf10c1afffff,893cf10caa7ffff,2
893cf10c1afffff,893cf10ca83ffff,2
893cf10c1afffff,893cf10c973ffff,2
893cf10c1afffff,893cf10c96bffff,2
893cf17654fffff,893cf10c91bffff,2
893cf1396b3ffff,893cf1763b7ffff,2
893cf10c1a3ffff,893cf176143ffff,2
893cf1392b3ffff,893cf17644fffff,2
893cf1396b3ffff,893cf17606bffff,2
893cf1396b3ffff,893cf176067ffff,2
893cf1396b3ffff,893cf176057ffff,2
893cf1392b3ffff,893cf17653bffff,2
893cf1392b3ffff,893cf176577ffff,2
893cf1396b3ffff,893cf17602fffff,2
893cf1392b3ffff,893cf10cb63ffff,2
893cf10c1a3ffff,893cf13b02bffff,2
893cf1396b3ffff,893cf176013ffff,2
893cf17654fffff,893cf13b273ffff,2
893cf17654fffff,893cf13b633ffff,2
893cf10c1a3ffff,893cf10eb6fffff,2
893cf10c1a3ffff,893cf10eb2bffff,2
893cf10cd07ffff,893cf13b227ffff,2
893cf17654fffff,893cf1744abffff,2
893cf13b373ffff,893cf17651bffff,2
893cf1396b3ffff,893cf17601bffff,2
893cf1396b3ffff,893cf1760cfffff,2
893cf10c1a7ffff,893cf10cba3ffff,2
893cf10c1a7ffff,893cf10caafffff,2
893cf1392b3ffff,893cf10cdb3ffff,2
893cf1392b3ffff,893cf10ce2fffff,2
893cf17654fffff,893cf10e993ffff,2
893cf10cd07ffff,893cf10ea6fffff,2
893cf13b25bffff,893cf10e807ffff,2
893cf1392b3ffff,893cf13b037ffff,2
893cf17654fffff,893cf13968fffff,2
893cf1392b3ffff,893cf13b063ffff,2
893cf10c1a3ffff,893cf176583ffff,2
893cf17654fffff,893cf13948fffff,2
893cf13b373ffff,893cf17656bffff,2
893cf17654fffff,893cf1394cbffff,2
893cf10c1a3ffff,893cf1764c3ffff,2
893cf10cd07ffff,893cf1394cfffff,2
893cf10c1a3ffff,893cf17647bffff,2
893cf1396b3ffff,893cf176073ffff,2
893cf17654fffff,893cf139287ffff,2
893cf176557ffff,893cf10ca63ffff,2
893cf1396b3ffff,893cf10ca0bffff,2
893cf10cd0bffff,893cf13b247ffff,2
893cf176557ffff,893cf10ca8bffff,2
893cf10746bffff,893cf13900bffff,2
893cf1396b3ffff,893cf10c9cfffff,2
893cf1396b3ffff,893cf10c9bbffff,2
893cf10cd0bffff,893cf13b253ffff,2
893cf10cd0bffff,893cf10cc4fffff,2
893cf10ce6fffff,893cf10cb57ffff,2
893cf1392c7ffff,893cf17600fffff,2
893cf176557ffff,893cf10cb47ffff,2
893cf107433ffff,893cf106acfffff,2
893cf176557ffff,893cf10cb4bffff,2
893cf1396b3ffff,893cf10c973ffff,2
893cf176557ffff,893cf10cb63ffff,2
893cf1392c7ffff,893cf176073ffff,2
893cf176557ffff,893cf10cbc7ffff,2
893cf10ce6fffff,893cf10cb63ffff,2
893cf1396b3ffff,893cf10ca8bffff,2
893cf176557ffff,893cf10c85bffff,2
893cf176557ffff,893cf10c887ffff,2
893cf1396b3ffff,893cf10ca77ffff,2
893cf1392c7ffff,893cf10ce07ffff,2
893cf1396b3ffff,893cf10ca67ffff,2
893cf176557ffff,893cf10c973ffff,2
893cf176557ffff,893cf10c977ffff,2
893cf176557ffff,893cf10ca53ffff,2
893cf1396b3ffff,893cf10ca53ffff,2
893cf10cd0bffff,893cf13b23bffff,2
893cf176557ffff,893cf10c9afffff,2
893cf1392c7ffff,893cf1394dbffff,2
893cf176557ffff,893cf10ca23ffff,2
893cf176557ffff,893cf10ca27ffff,2
893cf10754bffff,893cf1009dbffff,2
893cf176557ffff,893cf10ca2bffff,2
893cf13b25bffff,893cf13948fffff,2
893cf10cd0bffff,893cf13b223ffff,2
893cf13b373ffff,893cf10cb9bffff,2
893cf107337ffff,893cf105847ffff,2
893cf176557ffff,893cf1390cbffff,2
893cf1396b3ffff,893cf105d4fffff,2
893cf176557ffff,893cf139287ffff,2
893cf10ce6fffff,893cf10c93bffff,2
893cf176557ffff,893cf13940bffff,2
893cf176557ffff,893cf13941bffff,2
893cf176557ffff,893cf10cbcbffff,2
893cf176557ffff,893cf13944fffff,2
893cf10730fffff,893cf105b8bffff,2
893cf176557ffff,893cf1394cbffff,2
893cf107307ffff,893cf10cc93ffff,2
893cf13b25bffff,893cf139647ffff,2
893cf1072c3ffff,893cf13967bffff,2
893cf1072afffff,893cf105867ffff,2
893cf1392cbffff,893cf10caafffff,2
893cf176557ffff,893cf139617ffff,2
893cf1392cbffff,893cf10ca2bffff,2
893cf1396b3ffff,893cf10c96bffff,2
893cf176557ffff,893cf10cbdbffff,2
893cf10cd0bffff,893cf13b27bffff,2
893cf176557ffff,893cf10cccbffff,2
893cf176557ffff,893cf10cd8bffff,2
893cf1073cbffff,893cf107643ffff,2
893cf1073c7ffff,893cf1058abffff,2
893cf1396b3ffff,893cf10c937ffff,2
893cf176557ffff,893cf10ce63ffff,2
893cf10ce6fffff,893cf10c997ffff,2
893cf1392c7ffff,893cf176467ffff,2
893cf1073afffff,893cf105e27ffff,2
893cf176557ffff,893cf10cebbffff,2
893cf1396b3ffff,893cf10c927ffff,2
893cf176557ffff,893cf10dbb3ffff,2
893cf1392c7ffff,893cf176563ffff,2
893cf176557ffff,893cf10e86fffff,2
893cf107337ffff,893cf105eabffff,2
893cf10cd0bffff,893cf13b66bffff,2
893cf176557ffff,893cf10ce77ffff,2
893cf176553ffff,893cf13b077ffff,2
893cf13b373ffff,893cf13b037ffff,2
893cf176553ffff,893cf13b14bffff,2
893cf1396b3ffff,893cf10dd23ffff,2
893cf176553ffff,893cf13b217ffff,2
893cf176553ffff,893cf13b23bffff,2
893cf1396b3ffff,893cf10d92fffff,2
893cf176553ffff,893cf13b257ffff,2
893cf176557ffff,893cf10c827ffff,2
893cf10c10bffff,893cf10c167ffff,2
893cf1396b3ffff,893cf10cecbffff,2
893cf1392c3ffff,893cf13b19bffff,2
893cf1392c3ffff,893cf13b1cfffff,2
893cf176553ffff,893cf13b373ffff,2
893cf1396b3ffff,893cf10ce73ffff,2
893cf13b25bffff,893cf13904fffff,2
893cf1392c3ffff,893cf13b253ffff,2
893cf13b25bffff,893cf13907bffff,2
893cf10c10bffff,893cf10c1bbffff,2
893cf1392c3ffff,893cf10ca8bffff,2
893cf176553ffff,893cf139447ffff,2
893cf1392c3ffff,893cf10cabbffff,2
893cf10c12fffff,893cf10ca63ffff,2
893cf10c12fffff,893cf10c9afffff,2
893cf10c12fffff,893cf10c97bffff,2
893cf10c12fffff,893cf10c92fffff,2
893cf10c12fffff,893cf10c86fffff,2
893cf176553ffff,893cf13b06bffff,2
893cf10ce6fffff,893cf13944fffff,2
893cf1392c3ffff,893cf10cbcbffff,2
893cf1392c3ffff,893cf10e4dbffff,2
893cf13b373ffff,893cf13b067ffff,2
893cf176553ffff,893cf1396b3ffff,2
893cf10cd0bffff,893cf10ce07ffff,2
893cf10c127ffff,893cf13b2c7ffff,2
893cf176553ffff,893cf13b023ffff,2
893cf1392c3ffff,893cf12b4dbffff,2
893cf13b373ffff,893cf13b153ffff,2
893cf1392c7ffff,893cf10c1a3ffff,2
893cf10cd0bffff,893cf1396b3ffff,2
893cf1396b3ffff,893cf10cb67ffff,2
893cf1392c7ffff,893cf10c973ffff,2
893cf176553ffff,893cf1765c3ffff,2
893cf1396b3ffff,893cf10cb4bffff,2
893cf1396b3ffff,893cf10cb43ffff,2
893cf107643ffff,893cf176983ffff,2
893cf176553ffff,893cf13b3cbffff,2
893cf1392c7ffff,893cf10ca8bffff,2
893cf176553ffff,893cf176edbffff,2
893cf10ce6fffff,893cf10cbcfffff,2
893cf1396b3ffff,893cf10cab3ffff,2
893cf176557ffff,893cf1059cbffff,2
893cf1396b3ffff,893cf10caafffff,2
893cf176557ffff,893cf105b8fffff,2
893cf176557ffff,893cf105d23ffff,2
893cf1396b3ffff,893cf10ca8fffff,2
893cf1396b3ffff,893cf10cb1bffff,2
893cf1392c3ffff,893cf13b263ffff,2
893cf10cd0bffff,893cf10eb07ffff,2
893cf1396b3ffff,893cf10cdcbffff,2
893cf1076cfffff,893cf13b4b3ffff,2
893cf13b373ffff,893cf1394dbffff,2
893cf13b25bffff,893cf1392c3ffff,2
893cf10cd0bffff,893cf139053ffff,2
893cf1076cfffff,893cf10cab3ffff,2
893cf1396b3ffff,893cf10cd0bffff,2
893cf176553ffff,893cf1764cbffff,2
893cf1392c3ffff,893cf176467ffff,2
893cf10ce6fffff,893cf10ea23ffff,2
893cf1392c3ffff,893cf176513ffff,2
893cf176553ffff,893cf1763b7ffff,2
893cf1076bbffff,893cf100a2fffff,2
893cf1076a3ffff,893cf115d5bffff,2
893cf176553ffff,893cf176467ffff,2
893cf10ce6fffff,893cf10dd8fffff,2
893cf13b25bffff,893cf13941bffff,2
893cf10ce6fffff,893cf10eb0bffff,2
893cf176577ffff,893cf10caafffff,2
893cf105c6bffff,893cf13b02bffff,2
893cf176577ffff,893cf10cb17ffff,2
893cf105c6bffff,893cf13948fffff,2
893cf10cd2fffff,893cf13969bffff,2
893cf139417ffff,893cf10c93bffff,2
893cf176577ffff,893cf10cbcbffff,2
893cf176577ffff,893cf10cbcfffff,2
893cf13b35bffff,893cf10cab3ffff,2
893cf10ce57ffff,893cf1769c3ffff,2
893cf139417ffff,893cf10c9abffff,2
893cf176577ffff,893cf10ce77ffff,2
893cf13b263ffff,893cf10eba3ffff,2
893cf10cd2fffff,893cf176417ffff,2
893cf10cd2fffff,893cf176563ffff,2
893cf13969bffff,893cf139447ffff,2
893cf176577ffff,893cf139443ffff,2
893cf139417ffff,893cf10cb1bffff,2
893cf10cd2fffff,893cf1396afffff,2
893cf139413ffff,893cf17658bffff,2
893cf139413ffff,893cf17658fffff,2
893cf105c8fffff,893cf105873ffff,2
893cf13b34fffff,893cf10c907ffff,2
893cf13b34fffff,893cf105b63ffff,2
893cf10ce5bffff,893cf10cc47ffff,2
893cf176577ffff,893cf10c823ffff,2
893cf10ce5bffff,893cf10cbbbffff,2
893cf105c6bffff,893cf13b077ffff,2
893cf176577ffff,893cf10c93bffff,2
893cf13969bffff,893cf13b217ffff,2
893cf139413ffff,893cf176e33ffff,2
893cf105c77ffff,893cf10d90fffff,2
893cf176577ffff,893cf10c9bbffff,2
893cf13969bffff,893cf13b207ffff,2
893cf105c73ffff,893cf10ea77ffff,2
893cf176577ffff,893cf10ca27ffff,2
893cf13969bffff,893cf13b183ffff,2
893cf176577ffff,893cf10c8d3ffff,2
893cf139417ffff,893cf13b007ffff,2
893cf17657bffff,893cf105b73ffff,2
893cf13b263ffff,893cf1392cbffff,2
893cf139417ffff,893cf13b23bffff,2
893cf13969bffff,893cf10cbcfffff,2
893cf17657bffff,893cf10c93bffff,2
893cf105bc7ffff,893cf13b243ffff,2
893cf17657bffff,893cf10c977ffff,2
893cf176577ffff,893cf139687ffff,2
893cf10ce57ffff,893cf10cda7ffff,2
893cf13b347ffff,893cf13b253ffff,2
893cf13969bffff,893cf10cb4bffff,2
893cf13969bffff,893cf10cabbffff,2
893cf13969bffff,893cf10ca67ffff,2
893cf139417ffff,893cf176547ffff,2
893cf13969bffff,893cf10ca2bffff,2
893cf17657bffff,893cf10caafffff,2
893cf17657bffff,893cf10cab3ffff,2
893cf17657bffff,893cf10c97bffff,2
893cf105c2fffff,893cf10ea67ffff,2
893cf13b34bffff,893cf13b02fffff,2
893cf105c2fffff,893cf107643ffff,2
893cf176577ffff,893cf13b077ffff,2
893cf13b34bffff,893cf139483ffff,2
893cf139417ffff,893cf10cbcbffff,2
893cf176577ffff,893cf13b25bffff,2
893cf105c27ffff,893cf107643ffff,2
893cf105c23ffff,893cf13965bffff,2
893cf139417ffff,893cf1396d7ffff,2
893cf105c23ffff,893cf105b7bffff,2
893cf105c13ffff,893cf105dd7ffff,2
893cf139417ffff,893cf10dba7ffff,2
893cf10ce57ffff,893cf1396b3ffff,2
893cf13b263ffff,893cf1390cfffff,2
893cf176577ffff,893cf176473ffff,2
893cf13969bffff,893cf10ced3ffff,2
893cf13969bffff,893cf10ce77ffff,2
893cf105bd7ffff,893cf175d77ffff,2
893cf13b34bffff,893cf10c973ffff,2
893cf17656fffff,893cf176697ffff,2
893cf17656fffff,893cf17691bffff,2
893cf17656fffff,893cf176b3bffff,2
893cf139413ffff,893cf13b243ffff,2
893cf13b263ffff,893cf10cd8fffff,2
893cf10cd27ffff,893cf17653bffff,2
893cf13969bffff,893cf176563ffff,2
893cf139413ffff,893cf13b2cbffff,2
893cf105ca3ffff,893cf10c9bbffff,2
893cf10cd27ffff,893cf176543ffff,2
893cf105d23ffff,893cf10c9d7ffff,2
893cf139413ffff,893cf13b543ffff,2
893cf10ce63ffff,893cf105ca7ffff,2
893cf13969bffff,893cf176493ffff,2
893cf139413ffff,893cf13b587ffff,2
893cf105d23ffff,893cf1070b3ffff,2
893cf105d23ffff,893cf106c3bffff,2
893cf105d23ffff,893cf105eabffff,2
893cf176573ffff,893cf10c93bffff,2
893cf10cd27ffff,893cf1763b7ffff,2
893cf17656fffff,893cf13b38fffff,2
893cf105d23ffff,893cf13b227ffff,2
893cf139413ffff,893cf13b04fffff,2
893cf17656fffff,893cf13b397ffff,2
893cf10ce63ffff,893cf10c90bffff,2
893cf105d23ffff,893cf13b13bffff,2
893cf105d23ffff,893cf13b077ffff,2
893cf105d23ffff,893cf139447ffff,2
893cf13969bffff,893cf1765cfffff,2
893cf17656fffff,893cf17629bffff,2
893cf17656fffff,893cf176347ffff,2
893cf105d23ffff,893cf139663ffff,2
893cf139413ffff,893cf13b153ffff,2
893cf17656fffff,893cf1763b7ffff,2
893cf13969bffff,893cf1765a7ffff,2
893cf139413ffff,893cf13b20fffff,2
893cf10cd27ffff,893cf1764d7ffff,2
893cf139413ffff,893cf13b0b3ffff,2
893cf13969bffff,893cf176003ffff,2
893cf105cafffff,893cf10c93bffff,2
893cf176573ffff,893cf13b077ffff,2
893cf105cabffff,893cf1390dbffff,2
893cf13b353ffff,893cf105b7bffff,2
893cf139413ffff,893cf176467ffff,2
893cf176573ffff,893cf13b257ffff,2
893cf105ca7ffff,893cf139497ffff,2
893cf13b263ffff,893cf10cdc3ffff,2
893cf13969bffff,893cf13b383ffff,2
893cf139413ffff,893cf1764b3ffff,2
893cf139413ffff,893cf176503ffff,2
893cf13b263ffff,893cf10ea37ffff,2
893cf13b34fffff,893cf10c9bbffff,2
893cf13969bffff,893cf13b277ffff,2
893cf13b263ffff,893cf10eb33ffff,2
893cf176573ffff,893cf17649bffff,2
893cf176573ffff,893cf176e63ffff,2
893cf13b263ffff,893cf10e95bffff,2
893cf10cd27ffff,893cf1765c3ffff,2
893cf13969bffff,893cf176437ffff,2
893cf13b353ffff,893cf10c9d3ffff,2
893cf13b353ffff,893cf10c9bbffff,2
893cf105d23ffff,893cf105b6fffff,2
893cf176573ffff,893cf10cc33ffff,2
893cf139413ffff,893cf176027ffff,2
893cf105d23ffff,893cf105347ffff,2
893cf139413ffff,893cf176073ffff,2
893cf13b353ffff,893cf105bafffff,2
893cf139413ffff,893cf1760dbffff,2
893cf139413ffff,893cf17618bffff,2
893cf13b263ffff,893cf10ce6fffff,2
893cf105cbbffff,893cf13a6cbffff,2
893cf176573ffff,893cf12a447ffff,2
893cf105cbbffff,893cf10e8c3ffff,2
893cf105cbbffff,893cf10ccd7ffff,2
893cf13b263ffff,893cf10ce87ffff,2
893cf139413ffff,893cf176333ffff,2
893cf139413ffff,893cf1760bbffff,2
893cf105b97ffff,893cf13b383ffff,2
893cf105b97ffff,893cf13b2cfffff,2
893cf105b97ffff,893cf13b26fffff,2
893cf105b97ffff,893cf13b257ffff,2
893cf176583ffff,893cf105627ffff,2
893cf105b97ffff,893cf13b22bffff,2
893cf176583ffff,893cf10581bffff,2
893cf13941bffff,893cf10eb17ffff,2
893cf17657bffff,893cf10cac3ffff,2
893cf176583ffff,893cf105d43ffff,2
893cf13941bffff,893cf10eb57ffff,2
893cf176583ffff,893cf10c1a3ffff,2
893cf105b97ffff,893cf13b06bffff,2
893cf176583ffff,893cf10c8d3ffff,2
893cf105b97ffff,893cf13b037ffff,2
893cf13941bffff,893cf10eb63ffff,2
893cf13b263ffff,893cf13b147ffff,2
893cf176583ffff,893cf10c933ffff,2
893cf10cd4bffff,893cf10c1a3ffff,2
893cf17657bffff,893cf1763b7ffff,2
893cf17657bffff,893cf176463ffff,2
893cf13941bffff,893cf10cd0bffff,2
893cf17657bffff,893cf17648bffff,2
893cf13b263ffff,893cf13b02bffff,2
893cf13941bffff,893cf10ce07ffff,2
893cf13941bffff,893cf10ce17ffff,2
893cf105b97ffff,893cf17629bffff,2
893cf13968fffff,893cf1764d7ffff,2
893cf105b97ffff,893cf176143ffff,2
893cf17657bffff,893cf1768d7ffff,2
893cf10cd47ffff,893cf10ccdbffff,2
893cf13941bffff,893cf10ce8fffff,2
893cf17657bffff,893cf176b57ffff,2
893cf13941bffff,893cf10d987ffff,2
893cf10cd47ffff,893cf13b20fffff,2
893cf105b97ffff,893cf13b3dbffff,2
893cf17657bffff,893cf176e63ffff,2
893cf105b97ffff,893cf17618fffff,2
893cf105b97ffff,893cf10ebabffff,2
893cf13b263ffff,893cf13b177ffff,2
893cf105b97ffff,893cf10ea27ffff,2
893cf176583ffff,893cf10ca63ffff,2
893cf10cd4bffff,893cf10ca33ffff,2
893cf176583ffff,893cf10ca73ffff,2
893cf13b263ffff,893cf13b20bffff,2
893cf10cd4bffff,893cf10ca4bffff,2
893cf105b97ffff,893cf139687ffff,2
893cf10cd4bffff,893cf10ca67ffff,2
893cf176583ffff,893cf10cac3ffff,2
893cf13941bffff,893cf13b0b3ffff,2
893cf13941bffff,893cf13b0bbffff,2
893cf105b97ffff,893cf10ca67ffff,2
893cf176583ffff,893cf10cbcfffff,2
893cf176583ffff,893cf10cbdbffff,2
893cf13941bffff,893cf13b20fffff,2
893cf10ce4fffff,893cf13b257ffff,2
893cf105b97ffff,893cf10cdcbffff,2
893cf13968fffff,893cf176157ffff,2
893cf105b97ffff,893cf139597ffff,2
893cf13b343ffff,893cf13b043ffff,2
893cf105b97ffff,893cf1394dbffff,2
893cf105b97ffff,893cf1394cbffff,2
893cf13b343ffff,893cf13b02bffff,2
893cf105b97ffff,893cf1394c3ffff,2
893cf105b97ffff,893cf13944fffff,2
893cf105b97ffff,893cf13941bffff,2
893cf13941bffff,893cf1396a3ffff,2
893cf176583ffff,893cf10c973ffff,2
893cf13941bffff,893cf1392d3ffff,2
893cf176583ffff,893cf10c983ffff,2
893cf176583ffff,893cf10c997ffff,2
893cf13b263ffff,893cf13b167ffff,2
893cf176583ffff,893cf10c9d7ffff,2
893cf105b97ffff,893cf12290bffff,2
893cf10ce4fffff,893cf1761d3ffff,2
893cf10cd4bffff,893cf10c9a7ffff,2
893cf105b97ffff,893cf139413ffff,2
893cf17657bffff,893cf1390cbffff,2
893cf105bb7ffff,893cf13b02bffff,2
893cf17657bffff,893cf139203ffff,2
893cf13969bffff,893cf10c96bffff,2
893cf13969bffff,893cf10c943ffff,2
893cf105bb3ffff,893cf17648bffff,2
893cf17657bffff,893cf139413ffff,2
893cf105bb3ffff,893cf17607bffff,2
893cf17657bffff,893cf17637bffff,2
893cf105bb3ffff,893cf13b2a3ffff,2
893cf17657bffff,893cf13948bffff,2
893cf13941bffff,893cf10c947ffff,2
893cf17657bffff,893cf1394d3ffff,2
